target,seed,conv,pool,loss,lambda1,explainer,acc_train,acc_test,f1_train,f1_test,global_dir_train,global_dir_test,local_dir_train,local_dir_test
4JR5-1LS,1337,nn,mean,MSE+AC,1.0,gradcam,0.5291004032731974,0.660982128982129,0.4635527278224159,0.5851855145955831,0.8933823529411765,0.8933333333333333,0.6620241411327762,0.6967741935483871
3OT8-MI5,1337,nn,mean,MSE+UCN,1.0,gradcam,0.5883222800591221,0.4951476343521799,0.4632249762957855,0.3691219554855918,0.911578947368421,0.8712121212121212,0.5935919055649241,0.575
3OT8-MI5,1337,nn,mean,MSE,1.0,gradcam,0.5198965712649923,0.4444300964187328,0.4118348920194284,0.3158468845968846,0.7263157894736842,0.6136363636363636,0.642495784148398,0.4583333333333333
3OT8-MI5,1337,nn,mean,MSE+AC,1.0,gradcam,0.559275373749058,0.4511196925969652,0.4329811509388877,0.3411218411218411,0.8231578947368421,0.7272727272727273,0.6374367622259697,0.4645833333333333
4AOF-7L0,1337,nn,mean,MSE+UCN,1.0,gradcam,0.5225879783834116,0.6201985265879789,0.4487919982784433,0.5300921083412119,0.8626198083067093,0.8390804597701149,0.6575481256332321,0.6181229773462783
4AOF-7L0,1337,nn,mean,MSE,1.0,gradcam,0.4969256202670973,0.5481970929866467,0.4637890612099559,0.5059417869863572,0.6645367412140575,0.632183908045977,0.5805471124620061,0.56957928802589
4AOF-7L0,1337,nn,mean,MSE+AC,1.0,gradcam,0.4578299996689398,0.5591350736634713,0.4192654939159828,0.497887175179514,0.7603833865814696,0.735632183908046,0.6099290780141844,0.6051779935275081
4OCZ-2RU,1337,nn,mean,MSE,1.0,gradcam,0.4966569809899063,0.5338561707504439,0.4703075650965759,0.4950314019196353,0.6707466340269278,0.6431718061674009,0.6507269789983845,0.6852731591448931
4OCZ-2RU,1337,nn,mean,MSE+AC,1.0,gradcam,0.5286325873229177,0.4917612795916761,0.4882329759157034,0.4567294579419286,0.7539779681762546,0.6387665198237885,0.6823909531502423,0.6959619952494062
4YPQ-4F1,1337,nn,mean,MSE,1.0,gradcam,0.5325599977729961,0.5693634225329381,0.4416233684396987,0.4618433814049162,0.686264170841023,0.5859449192782527,0.6181062449310625,0.6445305294226158
4YPQ-4F1,1337,nn,mean,MSE+AC,1.0,gradcam,0.5303415267509393,0.5586394111322885,0.4637144194575349,0.4687558429579602,0.7342472976535723,0.7730294396961064,0.6106042173560422,0.6487732890610588
2EI6-D92,1337,nn,mean,MSE+UCN,1.0,gradcam,0.4118235185019563,0.4217197399263963,0.3737844998825756,0.3888553039790591,0.7712962962962963,0.55,0.689854191980559,0.5905598243688255
2EI6-D92,1337,nn,mean,MSE,1.0,gradcam,0.3645389928833986,0.4240514924102385,0.3468503146008204,0.3750086028564003,0.7148148148148148,0.6433333333333333,0.6634264884568651,0.6673984632272228
2EI6-D92,1337,nn,mean,MSE+AC,1.0,gradcam,0.3929876193546322,0.4548311651082549,0.3649217050102564,0.3885149160516171,0.7046296296296296,0.6633333333333333,0.6886391251518833,0.6838638858397366
2ETM-7PY,1337,nn,mean,MSE+UCN,1.0,gradcam,0.5285978882617538,0.5783686478130923,0.464360295489461,0.4892720956007182,0.788931788931789,0.8564814814814815,0.6646496815286624,0.6111111111111112
2ETM-7PY,1337,nn,mean,MSE,1.0,gradcam,0.4586301380419027,0.5972963250741029,0.3963894333105885,0.4723514795197839,0.6589446589446589,0.8333333333333334,0.6156050955414013,0.6162790697674418
2ETM-7PY,1337,nn,mean,MSE+AC,1.0,gradcam,0.4545820122500795,0.509948950226728,0.4096551562011158,0.4432869277104503,0.5366795366795367,0.6527777777777778,0.5847133757961783,0.5465116279069767
1S63-778,1337,nn,mean,MSE+UCN,1.0,gradcam,0.527245038862652,0.50776265311358,0.4218495667967552,0.4216735211743296,0.7701180994232354,0.8041543026706232,0.6428952516450294,0.6187924994848547
1S63-778,1337,nn,mean,MSE,1.0,gradcam,0.428022357770526,0.4007197092890495,0.3841681571653377,0.3788571267512893,0.6426805822576215,0.6518298714144412,0.597308672713261,0.5349268493715228
1S63-778,1337,nn,mean,MSE+AC,1.0,gradcam,0.4541102353439041,0.4425208201293745,0.385852082048691,0.3942508694623702,0.716012084592145,0.579624134520277,0.6160412591143518,0.5837626210591387
4IS9-LTF,1337,nn,mean,MSE,1.0,gradcam,0.0380434782608695,-0.0961538461538461,0.0398550724637681,-0.0897435897435897,0.9782608695652174,0.9230769230769232,0.9509803921568628,1.0
4IS9-LTF,1337,nn,mean,MSE+AC,1.0,gradcam,0.0443840579710144,-0.0769230769230769,0.0424901185770751,-0.0769230769230769,0.9565217391304348,0.9230769230769232,0.9411764705882352,1.0
1W0X-OLO,1337,nn,mean,MSE+UCN,1.0,gradcam,0.5094535273474565,0.542038266936058,0.4595622553568738,0.4842372979893832,0.7290545734050731,0.8312586445366529,0.5945654684012008,0.6087765957446809
1W0X-OLO,1337,nn,mean,MSE,1.0,gradcam,0.4800316463372374,0.5242654433769884,0.4104903315603944,0.4252384034075717,0.7352036894696388,0.7814661134163209,0.5997998614425372,0.5787234042553191
1W0X-OLO,1337,nn,mean,MSE+AC,1.0,gradcam,0.5167649365689081,0.5422829313740346,0.4341108904479992,0.4202206028084527,0.7079169869331283,0.8146611341632088,0.6181202370872142,0.6045212765957447
2YAC-937,1337,nn,mean,MSE+UCN,1.0,gradcam,0.6149986402887285,0.6289037247714705,0.4636227786544455,0.4554652599216488,0.8136850783182193,0.7655786350148368,0.6734511295012301,0.6501145912910619
2YAC-937,1337,nn,mean,MSE,1.0,gradcam,0.4527780187035953,0.4878772448601273,0.3342634532801829,0.3620745196028551,0.5119538334707338,0.5400593471810089,0.5298356226075208,0.5202444614209321
2YAC-937,1337,nn,mean,MSE+AC,1.0,gradcam,0.4635305849298707,0.4473089712560985,0.3701335128207456,0.3134791125234733,0.5770816158285244,0.4896142433234421,0.5904719302169537,0.5393430099312452
2W8Y-NDR,1337,nn,mean,MSE+UCN,1.0,gradcam,0.2224945533769063,0.257005857898715,0.1689698101462807,0.1747844417487274,0.5294117647058824,0.8095238095238095,0.6329588014981273,0.5575757575757576
2W8Y-NDR,1337,nn,mean,MSE,1.0,gradcam,0.3179193899782135,0.3624858276643991,0.2548085901027078,0.2437880902166616,0.6274509803921569,0.8333333333333334,0.5842696629213483,0.6787878787878788
2W8Y-NDR,1337,nn,mean,MSE+AC,1.0,gradcam,0.2596949891067538,0.338572373393802,0.1849361967009025,0.3165455692766616,0.5294117647058824,0.6428571428571429,0.6591760299625468,0.6848484848484848
2G19-4HG,1337,nn,mean,MSE+UCN,1.0,gradcam,0.5711492292632644,0.4940043998554637,0.4222314970198796,0.372381342062193,0.695906432748538,0.5319148936170213,0.6291079812206573,0.6075949367088608
2G19-4HG,1337,nn,mean,MSE,1.0,gradcam,0.512404887185589,0.5236336063463723,0.4157829152427844,0.4319032031797988,0.672514619883041,0.9361702127659576,0.5712050078247262,0.6075949367088608
2G19-4HG,1337,nn,mean,MSE+AC,1.0,gradcam,0.5140578557245225,0.4966065553831512,0.3648792008985938,0.3561842412906243,0.6783625730994152,0.9574468085106383,0.5758998435054773,0.6012658227848101
3OQK-S52,1337,nn,mean,MSE+UCN,1.0,gradcam,0.565207589976666,0.5453574249215697,0.4467164717784736,0.4417541816920913,0.8183791606367583,0.6770833333333334,0.645219482862297,0.603752131893121
3OQK-S52,1337,nn,mean,MSE,1.0,gradcam,0.535164455181436,0.5564481230651049,0.4684306609240201,0.4967546450069413,0.784370477568741,0.8151041666666666,0.6422128683102826,0.6600341102899374
3OQK-S52,1337,nn,mean,MSE+AC,1.0,gradcam,0.5223088595531112,0.5800423384561953,0.4542516316975817,0.5152992942758189,0.7228654124457308,0.8125,0.6691220685508118,0.6532120523024446
2F8C-ZOL,1337,nn,mean,MSE+UCN,1.0,gradcam,0.0391548024401427,-0.0784726018216584,-0.0714717380084601,-0.1731106850973665,0.4554973821989528,0.3396226415094339,0.3290155440414508,0.2450980392156862
2F8C-ZOL,1337,nn,mean,MSE,1.0,gradcam,0.1659542900380596,0.0812953032292655,-0.0886048215891147,-0.2166908563134978,0.7591623036649214,0.8301886792452831,0.7305699481865285,0.6666666666666666
2F8C-ZOL,1337,nn,mean,MSE+AC,1.0,gradcam,0.1550695159988353,0.0686852979305809,-0.0886048215891147,-0.2166908563134978,0.8272251308900523,0.8867924528301887,0.7305699481865285,0.6666666666666666
3UFL-508,1337,nn,mean,MSE+UCN,1.0,gradcam,0.2484350160197618,0.3499503968253968,0.277536035967321,0.3816673828622358,0.7627118644067796,0.6875,0.6842105263157895,0.582089552238806
3UFL-508,1337,nn,mean,MSE,1.0,gradcam,0.3422383642722626,0.4605654761904762,0.3347271224166853,0.4383533777883622,0.9152542372881356,0.875,0.6973684210526315,0.6268656716417911
3UFL-508,1337,nn,mean,MSE+AC,1.0,gradcam,0.4011385036808766,0.4456845238095238,0.3739925429383371,0.4221320716821878,0.8305084745762712,0.625,0.6798245614035088,0.5373134328358209
4KAK-06U,1337,nn,mean,MSE,1.0,gradcam,0.51119201311509,0.4763804457953394,0.4881932644210411,0.4761904761904761,0.5976331360946746,0.6170212765957447,0.5273206056616195,0.5045454545454545
4KAK-06U,1337,nn,mean,MSE+AC,1.0,gradcam,0.5467834023307396,0.56581353044119,0.4879165742582816,0.5242626986547448,0.7041420118343196,0.6276595744680851,0.5082290980908493,0.4886363636363636
4HF4-15H,1337,nn,mean,MSE+UCN,1.0,gradcam,0.4388695855801119,0.4317809794372294,0.4298127825258345,0.4016805836707152,0.912280701754386,0.6875,0.6309523809523809,0.6037735849056604
4HF4-15H,1337,nn,mean,MSE,1.0,gradcam,0.5714152806258069,0.4698626893939394,0.4647181646529862,0.3922121480171016,0.8771929824561403,0.5625,0.6666666666666666,0.660377358490566
4HF4-15H,1337,nn,mean,MSE+AC,1.0,gradcam,0.554527733475102,0.5146070075757576,0.4837833245035461,0.423141186299081,0.8771929824561403,0.75,0.7976190476190477,0.660377358490566
1KLK-PMD,1337,nn,mean,MSE+UCN,1.0,gradcam,0.5147072717976079,0.6887444977991196,0.4067555515472181,0.5692586580086579,0.9444444444444444,0.8571428571428571,0.5719489981785064,0.5202702702702703
1KLK-PMD,1337,nn,mean,MSE,1.0,gradcam,0.5143054366268652,0.5010634032167646,0.4684142873899296,0.4180403003294708,0.9523809523809524,0.9142857142857144,0.5774134790528234,0.5743243243243243
1KLK-PMD,1337,nn,mean,MSE+AC,1.0,gradcam,0.470451164796403,0.4564909297052155,0.4524123185258422,0.4529119148473987,0.9285714285714286,0.9142857142857144,0.5573770491803278,0.5135135135135135
2FWZ-H71,1337,nn,mean,MSE+UCN,1.0,gradcam,0.5085824671782119,0.5349047041915139,0.4681664115771177,0.4719738468068466,0.814468085106383,0.9171779141104296,0.4830634853003834,0.4985824220332118
2FWZ-H71,1337,nn,mean,MSE,1.0,gradcam,0.5647487949402844,0.591021487033757,0.4378597473752135,0.4326613479976203,0.902127659574468,0.9079754601226994,0.6009799744354495,0.6338598622924261
2FWZ-H71,1337,nn,mean,MSE+AC,1.0,gradcam,0.6057991134161347,0.6062280340654573,0.4820968425855503,0.4641091787450476,0.9463829787234044,0.9079754601226994,0.6183425649765658,0.5893074119076549
2B53-D23,1337,nn,mean,MSE+UCN,1.0,gradcam,0.5308493347737533,0.5691220238095238,0.4471141801086675,0.4614331474625592,0.9534883720930232,0.9166666666666666,0.8413461538461539,0.7222222222222222
2B53-D23,1337,nn,mean,MSE,1.0,gradcam,0.5312040349831048,0.5281746031746032,0.4768944884691628,0.4779411764705882,0.9883720930232558,0.9583333333333334,0.7740384615384616,0.7222222222222222
2B53-D23,1337,nn,mean,MSE+AC,1.0,gradcam,0.4317521625661161,0.543501984126984,0.4310092225599335,0.4691779489573607,0.813953488372093,0.875,0.75,0.6481481481481481
1F0R-815,1337,nn,mean,MSE+UCN,1.0,gradcam,0.4839897131778766,0.4294294573763135,0.4650226349432859,0.4202830926696171,0.5521844660194175,0.7030567685589519,0.5726164079822617,0.5359820089955023
1F0R-815,1337,nn,mean,MSE,1.0,gradcam,0.4937521580870466,0.4239938423337446,0.4582661289436514,0.3929857602274325,0.6699029126213593,0.7074235807860262,0.6165927568366593,0.5667166416791605
1F0R-815,1337,nn,mean,MSE+AC,1.0,gradcam,0.5889539530722738,0.5326527117422227,0.4967206311678293,0.4651894278555695,0.6601941747572816,0.7685589519650655,0.5842572062084257,0.6094452773613194
4DDL-0JQ,1337,nn,mean,MSE,1.0,gradcam,0.3233116291939821,0.5626500495405294,0.2993971707092104,0.3935971281804615,0.6872586872586872,0.6527777777777778,0.7144948755490483,0.6216216216216216
4DDL-0JQ,1337,nn,mean,MSE+AC,1.0,gradcam,0.3086277853609787,0.4837177193351406,0.2852207832862702,0.3472198172198172,0.7258687258687259,0.5555555555555556,0.513909224011713,0.4729729729729729
3QAQ-QAQ,1337,nn,mean,MSE+UCN,1.0,gradcam,0.5514968702468703,0.5663059163059163,0.4407805950972932,0.4382632572479792,0.9054054054054054,0.95,0.5771812080536913,0.574468085106383
3QAQ-QAQ,1337,nn,mean,MSE,1.0,gradcam,0.4699436449436449,0.5012364718614719,0.3326157868340531,0.3710980269300702,0.8243243243243243,0.8,0.7248322147651006,0.7659574468085106
3QAQ-QAQ,1337,nn,mean,MSE+AC,1.0,gradcam,0.6576990951990951,0.675036976911977,0.4853077268518445,0.388664709473533,0.945945945945946,0.9,0.8859060402684564,0.9361702127659576
4RLI-3SH,1337,nn,mean,MSE+UCN,1.0,gradcam,0.3469474102286602,0.3097923681257014,0.3387161817209708,0.2459285468573394,0.3125,0.3333333333333333,0.432,0.3396226415094339
4RLI-3SH,1337,nn,mean,MSE,1.0,gradcam,0.4074569310897435,0.3192199775533109,0.3841445923867799,0.3529320987654321,0.8125,0.2777777777777778,0.608,0.6226415094339622
4RLI-3SH,1337,nn,mean,MSE+AC,1.0,gradcam,0.5594045277639028,0.5131172839506173,0.4658381035907453,0.4203236850295673,0.78125,0.6111111111111112,0.592,0.6226415094339622
3WZJ-O43,1337,nn,mean,MSE+UCN,1.0,gradcam,0.5466225832213698,0.5536329025912359,0.4876343098256305,0.4917444460951629,0.9310344827586208,0.8055555555555556,0.6890756302521008,0.6650246305418719
3WZJ-O43,1337,nn,mean,MSE,1.0,gradcam,0.5820958806510923,0.6151705162121829,0.4701841434411911,0.4767545914735341,0.7318007662835249,0.4166666666666667,0.6729691876750701,0.5763546798029556
3WZJ-O43,1337,nn,mean,MSE+AC,1.0,gradcam,0.5190219162933656,0.5558155578988911,0.4738117112036485,0.4644213157947712,0.7126436781609196,0.25,0.6428571428571429,0.6182266009852216
1NAX-IH5,1337,nn,mean,MSE,1.0,gradcam,0.4820239663717925,0.1867863906926407,0.4548189527527257,0.1597722452985611,0.7739130434782608,0.90625,0.5846153846153846,0.7
1NAX-IH5,1337,nn,mean,MSE+AC,1.0,gradcam,0.4211958090218959,0.0788679202741702,0.378253172172946,0.0565353659176221,0.8260869565217391,0.90625,0.6,0.7
3L9H-EMQ,1337,nn,mean,MSE+UCN,1.0,gradcam,0.4883491492297515,0.4313503163503163,0.4918561692065057,0.4381767776682858,0.8968253968253969,0.923809523809524,0.7782888684452622,0.8357142857142857
3L9H-EMQ,1337,nn,mean,MSE,1.0,gradcam,0.4720604555601054,0.4481621553050124,0.4339083217863199,0.4220569334609219,0.4708994708994709,0.3904761904761905,0.5611775528978841,0.5285714285714286
3L9H-EMQ,1337,nn,mean,MSE+AC,1.0,gradcam,0.4688637923873684,0.3227056409199266,0.4362210632013816,0.2990135118374835,0.6058201058201058,0.419047619047619,0.5731370745170193,0.5821428571428572
4A7C-E46,1337,nn,mean,MSE+UCN,1.0,gradcam,0.511827122153209,0.4123931623931623,0.4837399823669847,0.3846153846153846,0.9130434782608696,0.7692307692307693,0.6875,0.5862068965517241
4A7C-E46,1337,nn,mean,MSE,1.0,gradcam,0.4922568072024593,0.4372571872571872,0.4823719314156321,0.4230769230769231,0.6086956521739131,0.7692307692307693,0.6015625,0.5862068965517241
4A7C-E46,1337,nn,mean,MSE+AC,1.0,gradcam,0.5797050473680908,0.4363414363414363,0.4804038638869237,0.4195804195804196,0.6739130434782609,0.7692307692307693,0.6015625,0.5862068965517241
4U41-3C8,1337,nn,mean,MSE+UCN,1.0,gradcam,0.4704877017983814,0.3712140088593577,0.3717962085823307,0.3220378249961013,0.6763754045307443,0.7441860465116279,0.5831758034026465,0.6336206896551724
4U41-3C8,1337,nn,mean,MSE,1.0,gradcam,0.4118054096209436,0.3945851790328535,0.3219371948883656,0.3272150121500327,0.6731391585760518,0.7790697674418605,0.5992438563327032,0.6336206896551724
4U41-3C8,1337,nn,mean,MSE+AC,1.0,gradcam,0.3543574323914129,0.3292566445182724,0.3013800490813626,0.2845829349249322,0.6472491909385113,0.686046511627907,0.5491493383742911,0.5905172413793104
2V0Z-C41,1337,nn,mean,MSE+UCN,1.0,gradcam,0.521015098174909,0.4825129284468473,0.4287784567197509,0.4258814889250199,0.8413255360623781,0.6474719101123596,0.7117222547298615,0.7404785979103472
2V0Z-C41,1337,nn,mean,MSE,1.0,gradcam,0.5077707796842004,0.4464054481039795,0.4573927187536525,0.4389795179377871,0.9278752436647172,0.6390449438202247,0.7154281256095182,0.7677789012470508
2V0Z-C41,1337,nn,mean,MSE+AC,1.0,gradcam,0.5020999663333926,0.4370629999472848,0.4524543679587495,0.4327012461555627,0.8292397660818713,0.4705056179775281,0.7146479422664326,0.7101449275362319
3VSW-R31,1337,nn,mean,MSE+UCN,1.0,gradcam,0.4843068788332133,0.6133672155730979,0.4424596965033801,0.4781655457965102,0.9153225806451613,0.9710144927536232,0.5826161790017211,0.6041131105398457
3VSW-R31,1337,nn,mean,MSE,1.0,gradcam,0.5553279941038356,0.6306624505313764,0.4712383882612627,0.4857769587581418,0.935483870967742,0.9710144927536232,0.6015490533562823,0.6478149100257069
3VSW-R31,1337,nn,mean,MSE+AC,1.0,gradcam,0.5104040953279911,0.6036791077871639,0.4675793977264266,0.4861634067501634,0.7419354838709677,0.8840579710144928,0.6092943201376936,0.6272493573264781
4FSR-HKC,1337,nn,mean,MSE+UCN,1.0,gradcam,0.5510987960691651,0.5327316857518996,0.4574406799276653,0.4238531997860583,0.733458764502979,0.6952595936794582,0.6355952286910499,0.601593625498008
4FSR-HKC,1337,nn,mean,MSE,1.0,gradcam,0.5073040122203292,0.5201712354361886,0.4527570487992508,0.4386787715352404,0.5892129194104735,0.708803611738149,0.6442057034520894,0.6334661354581673
4FSR-HKC,1337,nn,mean,MSE+AC,1.0,gradcam,0.5362952366012663,0.5287998531762902,0.471347464997219,0.4394418283908954,0.6378174976481655,0.7686230248306998,0.6509202938620744,0.662078956899674
5IIS-6CB,1337,nn,mean,MSE+UCN,1.0,gradcam,0.4134108111538667,0.3622073412698413,0.414279613380383,0.3315205508350669,0.7037037037037037,0.8166666666666667,0.7294117647058823,0.7303370786516854
5IIS-6CB,1337,nn,mean,MSE,1.0,gradcam,0.3997708567153011,0.3715178571428571,0.3840678694243365,0.3328156741087776,0.7777777777777778,0.9166666666666666,0.7490196078431373,0.8370786516853933
5IIS-6CB,1337,nn,mean,MSE+AC,1.0,gradcam,0.4875773275078831,0.4642757936507936,0.5010795403156514,0.4672438847869882,0.8518518518518519,0.9333333333333332,0.6522875816993464,0.651685393258427
4I8V-BHF,1337,nn,mean,MSE+UCN,1.0,gradcam,0.6518059982723032,0.7634684759684759,0.5596336923073567,0.7851030105024466,0.941747572815534,1.0,0.78125,0.8367346938775511
4I8V-BHF,1337,nn,mean,MSE,1.0,gradcam,0.6151627593803494,0.718555056055056,0.5660907538103652,0.7619125062305624,0.9320388349514565,1.0,0.7481617647058824,0.8231292517006803
4I8V-BHF,1337,nn,mean,MSE+AC,1.0,gradcam,0.5683289202706678,0.7763528138528139,0.496836575750619,0.7573934837092732,0.883495145631068,1.0,0.7352941176470589,0.8435374149659864
3PI5-3P5,1337,nn,mean,MSE+UCN,1.0,gradcam,0.5030140602439187,0.4525667138148523,0.4508125020990889,0.4425409688411076,0.6654929577464789,0.6772151898734177,0.6310599835661462,0.6393244873341375
3PI5-3P5,1337,nn,mean,MSE,1.0,gradcam,0.4763590208311652,0.5227510376919349,0.4368305461408894,0.4494429470188384,0.7306338028169014,0.8670886075949367,0.6277732128184059,0.7129071170084439
3PI5-3P5,1337,nn,mean,MSE+AC,1.0,gradcam,0.4514355779770588,0.4227033468517087,0.4230384267443326,0.4214474269599622,0.903169014084507,0.9556962025316456,0.6540673788003287,0.6550060313630881
3S7S-EXM,1337,nn,mean,MSE+UCN,1.0,gradcam,0.5345493021770112,0.313012104283054,0.4654169840155999,0.2602066152345482,0.8591331269349846,0.88268156424581,0.7593667546174142,0.768621236133122
3S7S-EXM,1337,nn,mean,MSE,1.0,gradcam,0.4571345643520566,0.3363394519819101,0.3930704859144578,0.2994617734841199,0.7708978328173375,0.7877094972067039,0.7308707124010554,0.7733755942947702
3S7S-EXM,1337,nn,mean,MSE+AC,1.0,gradcam,0.4412775197798418,0.2600492152168129,0.3762539239934068,0.1690415109409522,0.7925696594427245,0.8324022346368715,0.6110817941952507,0.6798732171156894
2A4L-RRC,1337,nn,mean,MSE+UCN,1.0,gradcam,0.4677607092587594,0.4803405918766392,0.4428652649522641,0.4553011816104676,0.6789158196507689,0.6941838649155723,0.5814975891084428,0.5589298626174982
2A4L-RRC,1337,nn,mean,MSE,1.0,gradcam,0.5395304618527851,0.5209873240133421,0.4233487951707671,0.3976608538813115,0.783685170706281,0.702626641651032,0.6363808263212631,0.5992407809110629
2A4L-RRC,1337,nn,mean,MSE+AC,1.0,gradcam,0.5536714607981645,0.5604898764676934,0.4464645355574957,0.4429947721331238,0.7253062288246026,0.7617260787992496,0.6375626359081025,0.6382863340563991
3TV7-07Q,1337,nn,mean,MSE+UCN,1.0,gradcam,0.4843235361130098,0.4695748065066247,0.4421069628052682,0.4193411391311933,0.7031578947368421,0.6060606060606061,0.5894829871851525,0.5822784810126582
3TV7-07Q,1337,nn,mean,MSE,1.0,gradcam,0.482964551530341,0.4975732022607023,0.430930762907543,0.44995525734338,0.6736842105263158,0.6818181818181818,0.6164383561643836,0.5822784810126582
3TV7-07Q,1337,nn,mean,MSE+AC,1.0,gradcam,0.442679919495709,0.49499916644803,0.3922766225862201,0.4346365025030062,0.6378947368421053,0.7045454545454546,0.6749226006191951,0.778584392014519
4L2Y-XXK,1337,nn,mean,MSE+UCN,1.0,gradcam,0.5109711907904679,0.5484299516908212,0.4654618473895582,0.5160759956156376,0.8313253012048193,0.8260869565217391,0.4135135135135135,0.6190476190476191
4L2Y-XXK,1337,nn,mean,MSE,1.0,gradcam,0.4541614008481479,0.5988294314381271,0.456743193103808,0.5634782608695652,0.7951807228915663,0.782608695652174,0.4324324324324324,0.5238095238095238
4L2Y-XXK,1337,nn,mean,MSE+AC,1.0,gradcam,0.453264456427107,0.5393255295429209,0.4528521310199748,0.5109595823206409,0.8072289156626506,0.8260869565217391,0.4351351351351351,0.6031746031746031
3RUK-AER,1337,nn,mean,MSE+UCN,1.0,gradcam,0.492910447761194,0.4213963963963963,0.4373726605069888,0.2956456456456456,0.7761194029850746,0.6486486486486487,0.6009732360097324,0.5398230088495575
3RUK-AER,1337,nn,mean,MSE,1.0,gradcam,0.4748400852878465,0.5644144144144144,0.4393241708540215,0.4848348348348348,0.8134328358208955,0.7567567567567568,0.7420924574209246,0.7168141592920354
3RUK-AER,1337,nn,mean,MSE+AC,1.0,gradcam,0.3510838663823738,0.568018018018018,0.300728189720727,0.4465894465894466,0.753731343283582,0.7837837837837838,0.6788321167883211,0.6902654867256637
4GL5-G29,1337,nn,mean,MSE,1.0,gradcam,0.1142614188532555,0.141025641025641,0.0984531908001295,0.1076923076923076,0.7959183673469388,0.7692307692307693,0.5760869565217391,0.5217391304347826
4GL5-G29,1337,nn,mean,MSE+AC,1.0,gradcam,0.2199465500485908,0.1544871794871795,0.2177062166858085,0.1076923076923076,0.8367346938775511,0.8461538461538461,0.6086956521739131,0.5652173913043478
3VV6-B00,1337,nn,mean,MSE+UCN,1.0,gradcam,0.2595297258297258,0.2978927934810288,0.2698643617132782,0.3461213670988757,0.52,0.9705882352941176,0.5862068965517241,0.5974025974025974
3VV6-B00,1337,nn,mean,MSE,1.0,gradcam,0.3018513708513708,0.1273544266191325,0.3451246309246308,0.1979842461460108,0.576,0.0588235294117647,0.5948275862068966,0.3246753246753247
3VV6-B00,1337,nn,mean,MSE+AC,1.0,gradcam,0.1974613275613275,0.2528329513623631,0.2254881125410537,0.2959120128237775,0.408,0.1764705882352941,0.5064655172413793,0.5844155844155844
4X6X-S74,1337,nn,mean,MSE+UCN,1.0,gradcam,0.47837629542175,0.4746520146520146,0.4657903462790357,0.4480125138019874,0.7636363636363637,0.6333333333333333,0.6176470588235294,0.5769230769230769
4X6X-S74,1337,nn,mean,MSE,1.0,gradcam,0.4802920438147711,0.5046420246420247,0.4571571915034145,0.4611111111111111,0.7090909090909091,0.8,0.6443850267379679,0.6282051282051282
4X6X-S74,1337,nn,mean,MSE+AC,1.0,gradcam,0.4819067296340023,0.4681818181818181,0.4816498316498316,0.4666666666666667,0.6636363636363637,0.8,0.6256684491978609,0.6153846153846154
1DYR-TOP,1337,nn,mean,MSE+UCN,1.0,gradcam,0.5227569955379401,0.5180149344119933,0.4614706085814539,0.4679956846229583,0.9022801302931596,0.8941176470588236,0.6933995741660752,0.7206572769953051
1DYR-TOP,1337,nn,mean,MSE,1.0,gradcam,0.5303554186493926,0.5295642184612772,0.4596476493907108,0.4632123824260786,0.7785016286644951,0.9176470588235294,0.6933995741660752,0.704225352112676
1DYR-TOP,1337,nn,mean,MSE+AC,1.0,gradcam,0.5369680084663797,0.5613384491325668,0.4558411181915525,0.4509945285101385,0.7296416938110749,0.9058823529411764,0.71611071682044,0.6995305164319249
3EQM-ASD,1337,nn,mean,MSE,1.0,gradcam,0.3606284940600978,0.3195810871518419,0.332122631730706,0.2600431748544956,0.7080712788259959,0.7094339622641509,0.5772277227722772,0.5484387510008006
3EQM-ASD,1337,nn,mean,MSE+AC,1.0,gradcam,0.3900796770490167,0.3177672955974843,0.3568322051812618,0.2912938005390835,0.7615303983228512,0.6641509433962264,0.5787128712871287,0.5212169735788631
3E32-ED2,1337,nn,mean,MSE+UCN,1.0,gradcam,0.5106389354373225,0.4529210168916051,0.4134757715402877,0.4282482223658694,0.8225806451612904,0.6470588235294118,0.6123778501628665,0.6714285714285714
3E32-ED2,1337,nn,mean,MSE,1.0,gradcam,0.6199291747678843,0.6521008403361345,0.5371857980728948,0.6202784143960615,0.7419354838709677,0.8235294117647058,0.7035830618892508,0.9
3E32-ED2,1337,nn,mean,MSE+AC,1.0,gradcam,0.5477040432685595,0.5297258297258296,0.3482713075455011,0.3362745098039216,0.7096774193548387,0.8235294117647058,0.7100977198697068,0.7428571428571429
4YFF-4CV,1337,nn,mean,MSE+UCN,1.0,gradcam,0.3957082605701792,0.2611532035216246,0.3996038923646652,0.2671357633850709,0.75,0.7473684210526316,0.5565371024734982,0.6597222222222222
4YFF-4CV,1337,nn,mean,MSE,1.0,gradcam,0.4712790842878052,0.3015355550881867,0.4308681106835368,0.2611704977983289,0.7616279069767442,0.7157894736842105,0.6254416961130742,0.7222222222222222
4YFF-4CV,1337,nn,mean,MSE+AC,1.0,gradcam,0.4519907841673829,0.2997833014938278,0.4012388229703882,0.2554551961113799,0.6511627906976745,0.7263157894736842,0.5936395759717314,0.7395833333333334
3ZIM-KKR,1337,nn,mean,MSE+UCN,1.0,gradcam,0.597938930925042,0.522006327006327,0.543813688026651,0.4795909645909646,0.8055555555555556,0.7,0.5283018867924528,0.5555555555555556
