target,seed,conv,pool,loss,lambda1,explainer,acc_train,acc_test,f1_train,f1_test,global_dir_train,global_dir_test,local_dir_train,local_dir_test,rmse_test,pcc_test,n_compounds,n_pairs_init,n_pairs,n_pairs_train,n_pairs_test
1YRS-L47,1337,nn,att,MSE,1.0,gradinput,0.5402281451301059,0.5896374458874459,0.4976963560327246,0.5837497215178551,0.9084967320261438,0.9761904761904762,0.8518518518518519,0.8907563025210085,0.234846644103527,0.9876237075439732,26,221,212,170,42
5HDU-60W,1337,nn,att,MSE+UCN,1.0,gradinput,0.6409005130933096,0.6807607190294356,0.6294081453692231,0.6374631119403484,0.8305084745762712,0.8181818181818182,0.6735042735042736,0.7225806451612903,0.24992785602808,0.9652428255312788,40,170,165,132,33
5HDU-60W,1337,nn,att,MSE,1.0,gradinput,0.5790318438623524,0.6101153426688186,0.464823036921216,0.5332921893954212,0.6016949152542372,0.6666666666666666,0.5709401709401709,0.6645161290322581,0.2766266837716102,0.9086695120436056,40,170,165,132,33
3VSW-R31,1337,nn,att,MSE+UCN,1.0,gradinput,0.3572144610846642,0.5236655312102882,0.1922019314933377,0.353073163792978,0.4919354838709677,0.8405797101449275,0.5585197934595525,0.5501285347043702,0.1827953234314918,0.9950145045339788,93,410,345,276,69
3VSW-R31,1337,nn,att,MSE,1.0,gradinput,0.4787823271108281,0.503895542626361,0.3920517501155759,0.4534190363973177,0.7661290322580645,0.9420289855072465,0.6523235800344234,0.570694087403599,0.0853171795606613,0.9968041949927036,93,410,345,276,69
3NC9-TR3,1337,nn,att,MSE+UCN,1.0,gradinput,0.6291357481655988,0.4338897213897214,0.457991897009849,0.2117345743658769,0.9502487562189056,0.8392857142857143,0.9154518950437318,0.7241379310344828,0.3267637491226196,0.8552285097089812,72,417,280,224,56
3NC9-TR3,1337,nn,att,MSE,1.0,gradinput,0.5407443717145209,0.4158957114314257,0.4397555040512853,0.1865713024720377,0.845771144278607,0.7321428571428571,0.7813411078717201,0.6436781609195402,0.3592452257871628,0.9027427205421564,72,417,280,224,56
3F5P-741,1337,nn,att,MSE+UCN,1.0,gradinput,0.3093989530918106,0.6876156523215348,0.2738757511404375,0.4850792482371429,0.546875,1.0,0.7665369649805448,0.4444444444444444,0.7680775821208954,0.9220875950360544,40,180,90,72,18
3F5P-741,1337,nn,att,MSE,1.0,gradinput,0.3339396765407795,0.6819537874072189,0.320412363267706,0.474673036634466,0.609375,0.8888888888888888,0.8015564202334631,0.6666666666666666,0.7496285438537598,0.9510322922950604,40,180,90,72,18
3RUK-AER,1337,nn,att,MSE+UCN,1.0,gradinput,0.4868958777540867,0.7189189189189189,0.4754304774827162,0.662033462033462,0.8507462686567164,1.0,0.6496350364963503,0.8141592920353983,0.0597084946930408,0.9965037614973374,30,198,186,149,37
3RUK-AER,1337,nn,att,MSE,1.0,gradinput,0.2892945984363894,0.6177927927927929,0.2238006396588486,0.4208494208494208,0.6194029850746269,0.918918918918919,0.6058394160583942,0.6371681415929203,0.288331963121891,0.9029280580630548,30,198,186,149,37
2ETM-7PY,1337,nn,att,MSE+UCN,1.0,gradinput,0.5589353105109408,0.6099320818070818,0.4715842145735613,0.4699802551791893,0.7773487773487774,0.7731481481481481,0.5964968152866242,0.6873385012919897,0.2892253845930099,0.9952393034652172,91,1231,1080,864,216
2ETM-7PY,1337,nn,att,MSE,1.0,gradinput,0.515530115109947,0.5041956500289834,0.4008105232031254,0.3940690569264916,0.637065637065637,0.6064814814814815,0.6280254777070063,0.483204134366925,0.0775186978280544,0.9971542304464408,91,1231,1080,864,216
2YM8-YM8,1337,nn,att,MSE+UCN,1.0,gradinput,0.4922949735449735,0.357797619047619,0.350619604566973,0.2272222222222222,0.5833333333333334,0.55,0.5641025641025641,0.6486486486486487,0.3287960141897201,0.8558325093570399,32,129,100,80,20
2YM8-YM8,1337,nn,att,MSE,1.0,gradinput,0.4959017255892256,0.3623214285714285,0.3142152113046721,0.1579924242424242,0.6944444444444444,0.65,0.6442307692307693,0.7567567567567568,0.3278532326221466,0.8275001918332177,32,129,100,80,20
4KFO-1QS,1337,nn,att,MSE+UCN,1.0,gradinput,0.5738762984936454,0.5505595056520982,0.4797559860250403,0.4616444817676228,0.673469387755102,0.5802469135802469,0.6599140577041129,0.6206896551724138,0.2113089710474014,0.9868362278317228,48,451,408,327,81
4KFO-1QS,1337,nn,att,MSE,1.0,gradinput,0.4554490152704438,0.5420874221800148,0.4049521738693608,0.4628934392380447,0.4251700680272108,0.4074074074074074,0.5420503376304481,0.5766283524904214,0.2350354641675949,0.9905758595864768,48,451,408,327,81
4MBI-26K,1337,nn,att,MSE,1.0,gradinput,0.4722324567353806,0.4537949140061816,0.3461047446033776,0.3262439536207141,0.6569200779727096,0.5422535211267606,0.593854748603352,0.545271629778672,0.24574925750494,0.965239158032171,58,729,712,570,142
4XT9-43V,1337,nn,att,MSE+UCN,1.0,gradinput,0.3635231871809286,0.3815635165211437,0.3101157284466908,0.3169617576397237,0.2735849056603773,0.4067796610169492,0.4908814589665654,0.538961038961039,0.7526847124099731,0.892032748392569,43,441,295,236,59
4XT9-43V,1337,nn,att,MSE,1.0,gradinput,0.5775764811246221,0.5416767554479419,0.635419833102409,0.5211842771164805,0.75,0.8983050847457628,0.8632218844984803,0.7662337662337663,0.2900745347142219,0.9916257989938676,43,441,295,236,59
3VJC-ZGA,1337,nn,att,MSE+UCN,1.0,gradinput,0.4236799349923382,0.0835545787765014,0.3904005105565126,0.0882711723970564,0.6346153846153846,0.7586206896551724,0.6474576271186441,0.7972972972972973,1.2077998518943789,-0.1254604727007731,27,152,145,116,29
3VJC-ZGA,1337,nn,att,MSE,1.0,gradinput,0.3594325473965715,0.1795609803556584,0.3067608892488425,0.1586086249413781,0.5961538461538461,0.896551724137931,0.6237288135593221,0.7702702702702703,1.367254376411438,0.1045041253717574,27,152,145,116,29
2Q8S-L92,1337,nn,att,MSE+UCN,1.0,gradinput,0.4855555555555555,0.5597222222222222,0.4186772486772486,0.513888888888889,0.6,0.8333333333333334,0.589041095890411,0.5,0.4431115090847015,0.0,16,65,63,51,12
2Q8S-L92,1337,nn,att,MSE,1.0,gradinput,0.5031481481481481,0.3951388888888889,0.4301587301587301,0.3055555555555556,0.5111111111111111,0.5833333333333334,0.4931506849315068,0.5,0.2158086523413658,0.0,16,65,63,51,12
3OY1-589,1337,nn,att,MSE+UCN,1.0,gradinput,0.5882663496634085,0.5811971797265916,0.4468967619501739,0.4052267811837703,0.8148148148148148,0.4666666666666667,0.7246376811594203,0.5961538461538461,0.5413342118263245,0.795261043672821,29,81,75,60,15
3OY1-589,1337,nn,att,MSE,1.0,gradinput,0.6608976867963796,0.5908371040723981,0.5213883652244538,0.4259276668322145,0.7222222222222222,0.4666666666666667,0.7681159420289855,0.6730769230769231,0.2714368477463722,0.7468812732061247,29,81,75,60,15
4U41-3C8,1337,nn,att,MSE+UCN,1.0,gradinput,0.4377320944068517,0.3712486157253599,0.4140909162753823,0.3697912229888974,0.8867313915857605,0.8488372093023255,0.6049149338374291,0.603448275862069,0.1804641783237457,0.9582959643001352,63,445,430,344,86
4U41-3C8,1337,nn,att,MSE,1.0,gradinput,0.3743145159407295,0.3345768733850129,0.2936273183845999,0.2667174234034699,0.5307443365695793,0.627906976744186,0.5160680529300568,0.5818965517241379,0.2272270657122135,0.8524080226312318,63,445,430,344,86
3WK4-S0A,1337,nn,att,MSE+UCN,1.0,gradinput,0.5162399513272675,0.7044439634439635,0.44908691715327,0.6154665704665704,0.7610294117647058,0.8666666666666667,0.6801319043693322,0.6756756756756757,0.631727784872055,0.8873351624850212,41,379,378,303,75
3WK4-S0A,1337,nn,att,MSE,1.0,gradinput,0.4831162531300398,0.7159656084656084,0.4495992731241319,0.6407186582480701,0.6985294117647058,0.7066666666666667,0.7493816982687551,0.7297297297297297,0.2830328643321991,0.969636091127384,41,379,378,303,75
1HVY-D16,1337,nn,att,MSE+UCN,1.0,gradinput,0.544126538979841,0.5776939250825623,0.4848338450283429,0.5523230907749869,0.78860103626943,0.832089552238806,0.5937164339419978,0.5947497949138638,0.3810687586665153,0.8946468304170172,101,1522,1341,1073,268
1HVY-D16,1337,nn,att,MSE,1.0,gradinput,0.5468183230077269,0.6099445241749635,0.4592962955914521,0.556825901943167,0.8134715025906736,0.8507462686567164,0.6954887218045113,0.667760459392945,0.335397332906723,0.9317257833159028,101,1522,1341,1073,268
2VCI-2GJ,1337,nn,att,MSE+UCN,1.0,gradinput,0.5448048784541405,0.5440936730204016,0.3939734098386209,0.4067244496002666,0.9202453987730062,0.9555555555555556,0.6253731343283582,0.5918367346938775,0.4544520378112793,0.8844710619652173,74,235,227,182,45
2VCI-2GJ,1337,nn,att,MSE,1.0,gradinput,0.4509595104441398,0.5207921499820365,0.3340065742553258,0.4189337894971223,0.2760736196319018,0.2888888888888888,0.3776119402985075,0.4489795918367347,0.3814162164926529,0.8859486366851784,74,235,227,182,45
2YWP-A42,1337,nn,att,MSE+UCN,1.0,gradinput,0.5855948204027094,0.6363152613355608,0.46726369976574,0.471113127203169,0.6876810359516101,0.7957055214723926,0.6735809615693842,0.7477234401349072,0.1896587759256363,0.991827177263897,204,8450,8152,6522,1630
2YWP-A42,1337,nn,att,MSE,1.0,gradinput,0.5305395881712871,0.5497078997378979,0.356955293592605,0.3749058325048555,0.6796728573862668,0.661963190184049,0.605081202765718,0.6101180438448567,0.1242056563496589,0.9963218589248556,204,8450,8152,6522,1630
3UMW-596,1337,nn,att,MSE,1.0,gradinput,0.6489383897889053,0.6836419753086419,0.652732776959581,0.6959435626102293,0.9381443298969072,0.925925925925926,0.8559782608695652,0.9166666666666666,0.3474916070699692,0.9424889617298604,26,141,135,108,27
4LYN-1YG,1337,nn,att,MSE,1.0,gradinput,0.556444530793166,0.3708854141889856,0.4366723714289043,0.2851468969176842,0.7047146401985112,0.6339285714285714,0.6926952141057935,0.5759717314487632,0.2130814902484417,0.9570901166241288,65,709,560,448,112
3UFL-508,1337,nn,att,MSE+UCN,1.0,gradinput,0.2610316237434881,0.4938988095238095,0.2466218339099695,0.4997538919413919,0.711864406779661,0.875,0.4692982456140351,0.4328358208955223,0.2937860339879989,0.9577771138037688,18,86,82,66,16
3UFL-508,1337,nn,att,MSE,1.0,gradinput,0.2711726832489544,0.3848214285714285,0.2380084383324662,0.2290287837162837,0.7288135593220338,0.8125,0.4561403508771929,0.4776119402985074,0.4405968487262726,0.9715046248307732,18,86,82,66,16
1Q4L-679,1337,nn,att,MSE+UCN,1.0,gradinput,0.6928218333390748,0.7142609126984126,0.656547700175886,0.7283399470899471,0.9770114942528736,0.9375,0.7696551724137931,0.8031914893617021,0.2174098044633865,0.96188179591972,72,247,242,194,48
1Q4L-679,1337,nn,att,MSE,1.0,gradinput,0.6662676404055714,0.6429811507936508,0.593372993713284,0.6607421513671514,0.9482758620689656,0.9166666666666666,0.8096551724137931,0.8297872340425532,0.2141327783465385,0.9667727767999382,72,247,242,194,48
3DD0-EZL,1337,nn,att,MSE+UCN,1.0,gradinput,0.649745871412538,0.5855324074074074,0.6231798865622395,0.4597222222222222,1.0,0.75,0.8674698795180723,0.76,0.3782195188105106,0.2716824947296905,33,68,63,51,12
3DD0-EZL,1337,nn,att,MSE,1.0,gradinput,0.3988592271925605,0.4152612433862434,0.247048322048322,0.2806623931623932,0.7555555555555555,0.6666666666666666,0.6024096385542169,0.6,0.4901828803122043,0.1429284868510259,33,68,63,51,12
4HAI-I23,1337,nn,att,MSE+UCN,1.0,gradinput,0.43962437743075,0.5770202782702784,0.3598666017160481,0.4762427254439413,0.6606606606606606,0.8288288288288288,0.5649558941459503,0.6246799795186891,0.4713983386754989,0.9200574557090316,121,2879,2775,2220,555
4HAI-I23,1337,nn,att,MSE,1.0,gradinput,0.4252262629917859,0.4784597534597534,0.375213870440583,0.4143324845301899,0.6016016016016016,0.7117117117117117,0.5303394814220797,0.5606758832565284,0.232047252357006,0.9779389386591398,121,2879,2775,2220,555
1P2A-5BN,1337,nn,att,MSE+UCN,1.0,gradinput,0.3149470899470899,0.5211219336219337,0.1846560846560846,0.3568253968253969,0.6851851851851852,0.8666666666666667,0.5692307692307692,0.65,0.3279412090778351,0.8981861313808105,25,91,75,60,15
1P2A-5BN,1337,nn,att,MSE,1.0,gradinput,0.3598765432098766,0.6722222222222223,0.3899230399230398,0.7006060606060606,0.8148148148148148,1.0,0.7076923076923077,0.8,0.5439218431711197,0.7752411813635149,25,91,75,60,15
1M17-AQ4,1337,nn,att,MSE,1.0,gradinput,0.5420703090662943,0.5548267861516317,0.3803731090934406,0.3736621805822669,0.6575523122911905,0.6360183573350213,0.5665188105799245,0.5412865316220813,0.3649734854698181,0.9676386004494576,336,31820,31595,25276,6319
4JZE-1NK,1337,nn,att,MSE,1.0,gradinput,0.4499736317739354,0.4535234194685095,0.3078685554113644,0.2683463165929623,0.4202334630350194,0.2957746478873239,0.492772667542707,0.4963855421686747,0.4612550586462021,0.9699262285122936,38,374,357,286,71
3TK5-D1Q,1337,nn,att,MSE+UCN,1.0,gradinput,0.513571646728816,0.7038578408770716,0.3518876236036846,0.4803149264449574,0.0833333333333333,0.2307692307692307,0.6145251396648045,0.625,0.8750667870044708,0.0,28,76,67,54,13
3TK5-D1Q,1337,nn,att,MSE,1.0,gradinput,0.4180435671014715,0.4655908194369733,0.1041501951887981,0.1858269935193012,0.7708333333333334,0.9230769230769232,0.5754189944134078,0.90625,0.1435530770104378,0.0,28,76,67,54,13
3IND-593,1337,nn,att,MSE,1.0,gradinput,0.5467288295309746,0.5488111100765763,0.3797873784114327,0.3766804431151436,0.6670384829894033,0.6880856760374833,0.609467527794549,0.6093262902667128,0.2792663723230362,0.96254104822344,353,29920,29883,23907,5976
4ZAU-YY3,1337,nn,att,MSE+UCN,1.0,gradinput,0.5122765103152391,0.5087936359903353,0.3238170307156157,0.2941995242774358,0.7688679245283019,0.8813559322033898,0.6440528634361233,0.8111111111111111,0.2827487289905548,0.9883495054602804,31,346,295,236,59
4ZAU-YY3,1337,nn,att,MSE,1.0,gradinput,0.4977220468624391,0.5846513272137716,0.4202012981674469,0.5358183122589902,0.3820754716981132,0.6101694915254238,0.4458149779735683,0.4592592592592592,0.3648003786802292,0.9761460680139562,31,346,295,236,59
2GM1-2AZ,1337,nn,att,MSE+UCN,1.0,gradinput,0.5443225707691584,0.65306162797266,0.4237758587165115,0.5162078385178658,0.8635014836795252,0.8754448398576512,0.7157697901516725,0.7505720823798627,0.4270445555448532,0.9287096805992217,82,1478,1405,1124,281
2GM1-2AZ,1337,nn,att,MSE,1.0,gradinput,0.5279583313707943,0.6423734677738236,0.4214670971762088,0.5117940696755853,0.7833827893175074,0.8256227758007118,0.6534386037814253,0.7086193745232647,0.2907579243183136,0.9501399347324424,82,1478,1405,1124,281
1XKK-FMM,1337,nn,att,MSE+UCN,1.0,gradinput,0.4682787962992991,0.6556245735714106,0.2955027493509117,0.529290718882235,0.9377593360995852,0.9552238805970148,0.7130730050933786,0.7231404958677686,0.4554654508829117,0.8902206722115725,72,413,335,268,67
1XKK-FMM,1337,nn,att,MSE,1.0,gradinput,0.568200302725806,0.6999007937469653,0.4296427709954116,0.5194694591242233,0.9543568464730292,0.9402985074626866,0.66723259762309,0.6859504132231405,0.4403756707906723,0.872831688880028,72,413,335,268,67
1NAX-IH5,1337,nn,att,MSE,1.0,gradinput,0.5359192860279818,-0.2007457386363636,0.5291685850381502,-0.2248400037462537,0.9739130434782608,0.21875,0.7807692307692308,0.35,2.3415492177009583,0.9769516338744696,27,179,160,128,32
2V0M-KKK,1337,nn,att,MSE+UCN,1.0,gradinput,0.481315813362382,0.3021288515406162,0.431125356125356,0.2858974358974359,0.4722222222222222,0.3,0.3778501628664495,0.325,1.1094090342521667,0.579248126582583,27,111,100,80,20
2V0M-KKK,1337,nn,att,MSE,1.0,gradinput,0.5211758546010997,0.3788048552754434,0.3859736970848081,0.2451851851851851,1.0,0.9,0.3061889250814332,0.325,0.6344874799251556,0.4337093302676696,27,111,100,80,20
4JAI-XU2,1337,nn,att,MSE,1.0,gradinput,0.2900460625728004,-0.2139816973150306,0.1822195067934277,-0.1553276969943637,0.6666666666666666,0.0,0.7207792207792207,0.0,1.2496705055236816,0.0,24,114,92,74,18
2P4J-23I,1337,nn,att,MSE+UCN,1.0,gradinput,0.5479483641702927,0.4584504259070822,0.3128306628808475,0.2166149241808281,0.5036764705882353,0.5066666666666667,0.526602176541717,0.5495049504950495,0.5596137195825577,0.9463318077214,37,398,378,303,75
2P4J-23I,1337,nn,att,MSE,1.0,gradinput,0.5257810457345776,0.4378002052986574,0.4192538812488477,0.3210947328372958,0.6323529411764706,0.4933333333333333,0.4909310761789601,0.4331683168316831,0.1177790127694606,0.9980371452422292,37,398,378,303,75
1OIQ-HDU,1337,nn,att,MSE+UCN,1.0,gradinput,0.4767636023588404,0.262038451744334,0.3790976060142422,0.1895237677338625,0.746031746031746,0.6470588235294118,0.660377358490566,0.5769230769230769,1.5258435904979706,-0.0378064266470697,19,97,87,70,17
1OIQ-HDU,1337,nn,att,MSE,1.0,gradinput,0.5800405062309824,0.4515469824293353,0.4073442430585287,0.4053642587607257,0.7142857142857143,0.8235294117647058,0.6729559748427673,0.5769230769230769,1.3747398257255554,-0.0745309428069994,19,97,87,70,17
1TU6-FSP,1337,nn,att,MSE,1.0,gradinput,0.5569742340814535,0.6489319332481199,0.3322088080395256,0.3996339200349887,0.7509157509157509,0.8026315789473685,0.5734767025089605,0.6479400749063671,0.4459213465452194,0.9117226338489884,61,611,380,304,76
4ID7-1G0,1337,nn,att,MSE+UCN,1.0,gradinput,0.501992054450596,0.5077044776746951,0.4005471928009737,0.3924901819729272,0.6731693913999176,0.5934718100890207,0.60110300081103,0.5697935608086426,0.2975578680634498,0.891266214285964,283,10762,10110,8088,2022
4ID7-1G0,1337,nn,att,MSE,1.0,gradinput,0.545224726120057,0.6204677261526188,0.4231774595623188,0.4623695744850303,0.7172688556120346,0.7324431256181998,0.6513868613138686,0.6578243662423788,0.2117066383361816,0.9456009637563858,283,10762,10110,8088,2022
1ZTQ-033,1337,nn,att,MSE+UCN,1.0,gradinput,0.5657199931580736,0.4217927286712865,0.4329858546200375,0.3099781876219463,0.9369369369369368,1.0,0.6171617161716172,0.5333333333333333,0.2691549733281135,0.9611962381671952,48,191,155,124,31
1ZTQ-033,1337,nn,att,MSE,1.0,gradinput,0.4644885170813964,0.4413307899669379,0.2291312929470824,0.1544076034488498,0.8558558558558559,0.6774193548387096,0.5742574257425742,0.5666666666666667,0.8278052508831024,0.131797721095937,48,191,155,124,31
3POZ-03P,1337,nn,att,MSE+UCN,1.0,gradinput,0.4968478339522643,0.5222807810875992,0.3787563217906224,0.4938938272300923,0.7341772151898734,0.8636363636363636,0.5669565217391305,0.6025641025641025,1.1192802488803864,0.1926312746396096,36,221,220,176,44
3POZ-03P,1337,nn,att,MSE,1.0,gradinput,0.556383173788237,0.5013400109991019,0.3845702637235264,0.3214366590035039,0.9113924050632912,0.75,0.6695652173913044,0.5384615384615384,0.7448818981647491,0.7157783210997553,36,221,220,176,44
2YDK-YDK,1337,nn,att,MSE+UCN,1.0,gradinput,0.5533830133326777,0.622985663021895,0.4450571904295702,0.5511889499494462,0.7154362416107383,0.7536231884057971,0.7479674796747967,0.6850921273031826,0.4561785012483597,0.93636654614832,66,1051,1035,828,207
2YDK-YDK,1337,nn,att,MSE,1.0,gradinput,0.4832047017114131,0.6083015615624311,0.4124684930722868,0.4863014189459368,0.5677852348993289,0.6570048309178744,0.5871725383920506,0.6884422110552764,0.6420472115278244,0.807011878976442,66,1051,1035,828,207
3N3G-93N,1337,nn,att,MSE,1.0,gradinput,0.1976451511451511,0.624264492121635,0.1845561229961398,0.5167907454863977,0.8533333333333334,0.8095238095238095,0.673728813559322,0.7866666666666666,0.6543274223804474,0.9152327663932224,30,189,105,84,21
1F40-GPI,1337,nn,att,MSE,1.0,gradinput,0.5232192392316184,0.18033210570524,0.3264039471142716,0.0810389346622654,0.7634854771784232,0.7910447761194029,0.5312934631432545,0.5806451612903226,0.180840715765953,0.9729780366273268,46,408,335,268,67
4XJ0-41B,1337,nn,att,MSE+UCN,1.0,gradinput,0.5192065318647597,0.6669036140627049,0.3619287533844496,0.6111209497573132,0.5569620253164557,0.8636363636363636,0.552,0.5309734513274337,0.5243732333183289,0.6429304920224085,43,156,110,88,22
4XJ0-41B,1337,nn,att,MSE,1.0,gradinput,0.4228318446672877,0.3494252590843499,0.2772553747237292,0.2581529581529581,0.5063291139240507,0.4545454545454545,0.5093333333333333,0.4070796460176991,0.3915780037641525,0.8091375927195493,43,156,110,88,22
