target,seed,conv,pool,loss,lambda1,explainer,rmse_test,pcc_test
3ZXH-E41,1337,nn,mean,MSE+AC,1.0,gradinput,0.2545141950249672,0.9764221294019
3G3E-G3E,1337,nn,mean,MSE,1.0,gradinput,0.3055433481931686,0.9947411772046264
3G3E-G3E,1337,nn,mean,MSE+UCN,1.0,gradinput,0.3937973529100418,0.9602657214990408
3G3E-G3E,1337,nn,mean,MSE+AC,1.0,gradinput,0.2180510312318802,0.994909765752698
3L9H-EMQ,1337,nn,mean,MSE,1.0,gradinput,0.2525284253060817,0.9759139436570126
3L9H-EMQ,1337,nn,mean,MSE+UCN,1.0,gradinput,0.2595419660210609,0.9658378793625172
3L9H-EMQ,1337,nn,mean,MSE+AC,1.0,gradinput,0.2585451938211918,0.9704160963802096
2Q59-240,1337,nn,mean,MSE,1.0,gradinput,0.4801755920052528,0.8724381743060647
2Q59-240,1337,nn,mean,MSE+UCN,1.0,gradinput,0.5302083790302277,0.8473910785449628
2Q59-240,1337,nn,mean,MSE+AC,1.0,gradinput,0.52082759141922,0.8735931892485935
4JQA-ID8,1337,nn,mean,MSE,1.0,gradinput,0.2525085508823395,0.9598465329240532
4JQA-ID8,1337,nn,mean,MSE+UCN,1.0,gradinput,0.2894410341978073,0.9286128751875278
4JQA-ID8,1337,nn,mean,MSE+AC,1.0,gradinput,0.2539042383432388,0.9420594282485628
1X8B-824,1337,nn,mean,MSE,1.0,gradinput,0.1965464279055595,0.9838707039818436
1X8B-824,1337,nn,mean,MSE+UCN,1.0,gradinput,0.1149724386632442,0.9920828033618792
1X8B-824,1337,nn,mean,MSE+AC,1.0,gradinput,0.0586919747292995,0.9986758652628432
1RHR-CNE,1337,nn,mean,MSE,1.0,gradinput,0.3326038718223572,0.9629607862873164
1RHR-CNE,1337,nn,mean,MSE+UCN,1.0,gradinput,0.7577380537986755,0.8428257840595789
1RHR-CNE,1337,nn,mean,MSE+AC,1.0,gradinput,0.3516173511743545,0.961839891326974
4MPC-PV2,1337,nn,mean,MSE,1.0,gradinput,0.1653968878090381,0.990570792706747
4MPC-PV2,1337,nn,mean,MSE+UCN,1.0,gradinput,0.3499046489596367,0.7517218934330427
4MPC-PV2,1337,nn,mean,MSE+AC,1.0,gradinput,0.140899583697319,0.9633303201077452
4TPM-35E,1337,nn,mean,MSE,1.0,gradinput,0.9377798736095428,0.4084119977448094
4TPM-35E,1337,nn,mean,MSE+UCN,1.0,gradinput,0.6154489815235138,0.7406327183915569
4TPM-35E,1337,nn,mean,MSE+AC,1.0,gradinput,0.6295846700668335,0.7652982020206809
4D2R-DYK,1337,nn,mean,MSE,1.0,gradinput,0.5445476174354553,0.9803861895150952
4D2R-DYK,1337,nn,mean,MSE+UCN,1.0,gradinput,0.6956975758075714,0.9584530081248996
4D2R-DYK,1337,nn,mean,MSE+AC,1.0,gradinput,0.616012305021286,0.986602317829334
4YPQ-4F1,1337,nn,mean,MSE,1.0,gradinput,0.1057984977960586,0.9919965484020498
4YPQ-4F1,1337,nn,mean,MSE+UCN,1.0,gradinput,0.1815933845937252,0.9693488537333383
4YPQ-4F1,1337,nn,mean,MSE+AC,1.0,gradinput,0.1493968665599823,0.9727502386727184
1KE9-LS5,1337,nn,mean,MSE,1.0,gradinput,0.2943700328469276,0.99074282746961
1KE9-LS5,1337,nn,mean,MSE+UCN,1.0,gradinput,0.1340255253016948,0.994890401110286
1KE9-LS5,1337,nn,mean,MSE+AC,1.0,gradinput,0.0994508042931556,0.9964465776451652
4YL0-4DZ,1337,nn,mean,MSE,1.0,gradinput,0.7588071823120117,0.9814197019944182
4YL0-4DZ,1337,nn,mean,MSE+UCN,1.0,gradinput,0.994210720062256,0.9490036177957504
4YL0-4DZ,1337,nn,mean,MSE+AC,1.0,gradinput,0.5320836901664734,0.9946549067933664
3DD0-EZL,1337,nn,mean,MSE,1.0,gradinput,0.4543172903358936,0.185818835809376
3DD0-EZL,1337,nn,mean,MSE+UCN,1.0,gradinput,0.4155794531106949,0.4309086816820334
3DD0-EZL,1337,nn,mean,MSE+AC,1.0,gradinput,0.4256161265075207,0.1024808530400505
4GJ7-0LT,1337,nn,mean,MSE,1.0,gradinput,0.2632061243057251,0.9817180769113067
4GJ7-0LT,1337,nn,mean,MSE+UCN,1.0,gradinput,0.2292327508330345,0.968570304924228
4GJ7-0LT,1337,nn,mean,MSE+AC,1.0,gradinput,0.1234085783362388,0.9919619154201316
3EQM-ASD,1337,nn,mean,MSE,1.0,gradinput,0.1053500659763813,0.9976810368458342
3EQM-ASD,1337,nn,mean,MSE+UCN,1.0,gradinput,0.1388720013201236,0.9913353517957952
3EQM-ASD,1337,nn,mean,MSE+AC,1.0,gradinput,0.056316789239645,0.9993493094470084
1ZD2-NC3,1337,nn,mean,MSE,1.0,gradinput,0.2449219673871994,0.9790308558730798
1ZD2-NC3,1337,nn,mean,MSE+UCN,1.0,gradinput,0.557139977812767,0.8828159146035778
1ZD2-NC3,1337,nn,mean,MSE+AC,1.0,gradinput,0.3061908185482025,0.9763298251489982
3E32-ED2,1337,nn,mean,MSE,1.0,gradinput,0.9880074113607408,-0.0101667849415443
3E32-ED2,1337,nn,mean,MSE+UCN,1.0,gradinput,0.9402665197849274,-0.0539939880928446
3E32-ED2,1337,nn,mean,MSE+AC,1.0,gradinput,0.9618975222110748,-0.0178412636952678
2R64-740,1337,nn,mean,MSE,1.0,gradinput,0.3327936083078384,0.9912339319071825
2R64-740,1337,nn,mean,MSE+UCN,1.0,gradinput,0.3809376209974289,0.963354199764528
2R64-740,1337,nn,mean,MSE+AC,1.0,gradinput,0.2369287312030792,0.9912205415195984
5FTO-YMX,1337,nn,mean,MSE,1.0,gradinput,0.1524052992463112,0.9920698361197346
5FTO-YMX,1337,nn,mean,MSE+UCN,1.0,gradinput,0.4189346730709076,0.9203321072501588
5FTO-YMX,1337,nn,mean,MSE+AC,1.0,gradinput,0.1251481026411056,0.9891969557614676
2VV9-IM9,1337,nn,mean,MSE,1.0,gradinput,0.2109244801104068,0.9417451731963596
2VV9-IM9,1337,nn,mean,MSE+UCN,1.0,gradinput,0.2433646246790886,0.9452207391982704
2VV9-IM9,1337,nn,mean,MSE+AC,1.0,gradinput,0.194882683455944,0.9371887217524586
2WOG-ZZD,1337,nn,mean,MSE,1.0,gradinput,0.348936527967453,0.919950506859652
2WOG-ZZD,1337,nn,mean,MSE+UCN,1.0,gradinput,0.2707428187131881,0.9626736450803696
2WOG-ZZD,1337,nn,mean,MSE+AC,1.0,gradinput,0.3107464835047722,0.9421480029352692
5A09-JJD,1337,nn,mean,MSE,1.0,gradinput,0.1283838227391243,0.988515885622771
5A09-JJD,1337,nn,mean,MSE+UCN,1.0,gradinput,0.1874723508954048,0.9843940192691842
5A09-JJD,1337,nn,mean,MSE+AC,1.0,gradinput,0.0908540673553943,0.9948546041826616
2VCJ-2EQ,1337,nn,mean,MSE,1.0,gradinput,0.40923672914505,0.0
2VCJ-2EQ,1337,nn,mean,MSE+UCN,1.0,gradinput,0.3608598839491606,0.0
2VCJ-2EQ,1337,nn,mean,MSE+AC,1.0,gradinput,0.3160944059491157,0.0
4OBO-2QV,1337,nn,mean,MSE,1.0,gradinput,0.204956866800785,0.9634574912224214
4OBO-2QV,1337,nn,mean,MSE+UCN,1.0,gradinput,0.3490535020828247,0.9478904962523452
4OBO-2QV,1337,nn,mean,MSE+AC,1.0,gradinput,0.2128108963370323,0.9700600608347928
3M6F-BJZ,1337,nn,mean,MSE,1.0,gradinput,0.4345833957195282,0.974267950195639
3M6F-BJZ,1337,nn,mean,MSE+UCN,1.0,gradinput,0.1881686560809612,0.973415107863868
3M6F-BJZ,1337,nn,mean,MSE+AC,1.0,gradinput,0.2049865499138832,0.9695024967137112
1UDU-CIA,1337,nn,mean,MSE,1.0,gradinput,0.7612483501434326,0.8331687619738233
1UDU-CIA,1337,nn,mean,MSE+UCN,1.0,gradinput,0.8291744738817215,0.759931043672536
1UDU-CIA,1337,nn,mean,MSE+AC,1.0,gradinput,0.6799916923046112,0.8884057346951066
2CNH-IZB,1337,nn,mean,MSE,1.0,gradinput,0.2000849246978759,0.9683522267551876
2CNH-IZB,1337,nn,mean,MSE+UCN,1.0,gradinput,0.3288184255361557,0.9368424224764026
2CNH-IZB,1337,nn,mean,MSE+AC,1.0,gradinput,0.202061578631401,0.964062646436248
5EOL-5QO,1337,nn,mean,MSE,1.0,gradinput,0.1201483532786369,0.9937599539054596
5EOL-5QO,1337,nn,mean,MSE+UCN,1.0,gradinput,0.1373797990381717,0.992300746004382
5EOL-5QO,1337,nn,mean,MSE+AC,1.0,gradinput,0.1591574996709823,0.9908896836203918
1Q6K-TCO,1337,nn,mean,MSE,1.0,gradinput,0.1224711872637271,0.9942002247707312
1Q6K-TCO,1337,nn,mean,MSE+UCN,1.0,gradinput,0.70395427942276,0.7246744670396283
1Q6K-TCO,1337,nn,mean,MSE+AC,1.0,gradinput,0.3095503076910972,0.94511962340591
3L08-ZIG,1337,nn,mean,MSE,1.0,gradinput,0.2216214165091514,0.9906463134193156
3L08-ZIG,1337,nn,mean,MSE+UCN,1.0,gradinput,0.6017002314329147,0.9548689460257064
3L08-ZIG,1337,nn,mean,MSE+AC,1.0,gradinput,0.2125817164778709,0.9930124645317392
1OIR-HDY,1337,nn,mean,MSE,1.0,gradinput,0.2980294749140739,0.9986313495508858
1OIR-HDY,1337,nn,mean,MSE+UCN,1.0,gradinput,0.3120835125446319,0.9912047937905186
1OIR-HDY,1337,nn,mean,MSE+AC,1.0,gradinput,0.2621418759226799,0.9987135568828324
1W0X-OLO,1337,nn,mean,MSE,1.0,gradinput,0.1422691456973552,0.9977066703906348
1W0X-OLO,1337,nn,mean,MSE+UCN,1.0,gradinput,0.371808186173439,0.9865702082064703
1W0X-OLO,1337,nn,mean,MSE+AC,1.0,gradinput,0.298028826713562,0.987679825320116
1N1M-A3M,1337,nn,mean,MSE,1.0,gradinput,0.2181702181696891,0.9896401971544674
1N1M-A3M,1337,nn,mean,MSE+UCN,1.0,gradinput,0.2809791713953018,0.990634479426695
1N1M-A3M,1337,nn,mean,MSE+AC,1.0,gradinput,0.2619792073965072,0.988549791255803
3VJC-ZGA,1337,nn,mean,MSE,1.0,gradinput,2.075385242700577,0.0164411950181658
3VJC-ZGA,1337,nn,mean,MSE+UCN,1.0,gradinput,3.305782288312912,-0.0376359605024633
3VJC-ZGA,1337,nn,mean,MSE+AC,1.0,gradinput,1.3611530512571337,0.0539779950395236
5HDU-60W,1337,nn,mean,MSE,1.0,gradinput,0.1449447870254516,0.9802328657192012
5HDU-60W,1337,nn,mean,MSE+UCN,1.0,gradinput,0.303695298731327,0.942417444990838
5HDU-60W,1337,nn,mean,MSE+AC,1.0,gradinput,0.1624668464064598,0.969006657917348
4XJ0-41B,1337,nn,mean,MSE,1.0,gradinput,0.1086551807820797,0.9649447338025428
4XJ0-41B,1337,nn,mean,MSE+UCN,1.0,gradinput,0.3433248251676559,0.6923366466901166
4XJ0-41B,1337,nn,mean,MSE+AC,1.0,gradinput,0.0929438173770904,0.9769284395550802
4QHV-IXF,1337,nn,mean,MSE,1.0,gradinput,0.4291139096021652,0.9120190045982582
4QHV-IXF,1337,nn,mean,MSE+UCN,1.0,gradinput,0.4046417623758316,0.8984643010013584
4QHV-IXF,1337,nn,mean,MSE+AC,1.0,gradinput,0.3089862912893295,0.9314573254046574
4AZ0-S61,1337,nn,mean,MSE,1.0,gradinput,0.2838245406746864,0.9882309362876214
4AZ0-S61,1337,nn,mean,MSE+UCN,1.0,gradinput,0.1564816161990165,0.9876923119077404
4AZ0-S61,1337,nn,mean,MSE+AC,1.0,gradinput,0.3520741686224937,0.996704962208668
2W8Y-NDR,1337,nn,mean,MSE,1.0,gradinput,0.0982455126941204,0.9960571079895296
2W8Y-NDR,1337,nn,mean,MSE+UCN,1.0,gradinput,0.2879641950130462,0.9846822280363264
2W8Y-NDR,1337,nn,mean,MSE+AC,1.0,gradinput,0.1280627027153968,0.9950097697008856
4ZAU-YY3,1337,nn,mean,MSE,1.0,gradinput,0.5658024698495865,0.974016882294227
4ZAU-YY3,1337,nn,mean,MSE+UCN,1.0,gradinput,0.5669236779212952,0.9671371848683812
4ZAU-YY3,1337,nn,mean,MSE+AC,1.0,gradinput,0.5296702682971954,0.9775806482337036
2CJI-GSK,1337,nn,mean,MSE,1.0,gradinput,0.256865382194519,0.9382411418934122
2CJI-GSK,1337,nn,mean,MSE+UCN,1.0,gradinput,0.2660413607954979,0.94150154400027
2CJI-GSK,1337,nn,mean,MSE+AC,1.0,gradinput,0.2630143985152244,0.9344655024931182
3OY1-589,1337,nn,mean,MSE,1.0,gradinput,0.1369959115982055,0.9579151187603532
3OY1-589,1337,nn,mean,MSE+UCN,1.0,gradinput,0.3840243965387344,0.7412608364668538
3OY1-589,1337,nn,mean,MSE+AC,1.0,gradinput,0.2282075583934784,-0.0483715333802746
1ZTQ-033,1337,nn,mean,MSE,1.0,gradinput,0.1983061283826828,0.9687069421199752
1ZTQ-033,1337,nn,mean,MSE+UCN,1.0,gradinput,0.2003744170069694,0.975547780813695
1ZTQ-033,1337,nn,mean,MSE+AC,1.0,gradinput,0.2089154496788978,0.9664271757597978
4GG5-0J3,1337,nn,mean,MSE,1.0,gradinput,0.1333716660737991,0.994479844121191
4GG5-0J3,1337,nn,mean,MSE+UCN,1.0,gradinput,0.2315748184919357,0.9762653590553768
4GG5-0J3,1337,nn,mean,MSE+AC,1.0,gradinput,0.1455220952630043,0.9973286234300018
4RLI-3SH,1337,nn,mean,MSE,1.0,gradinput,0.5922689884901047,0.5773150855510591
4RLI-3SH,1337,nn,mean,MSE+UCN,1.0,gradinput,0.576912134885788,0.6430656732382871
4RLI-3SH,1337,nn,mean,MSE+AC,1.0,gradinput,0.83644799888134,0.4687758610448235
2YWP-A42,1337,nn,mean,MSE,1.0,gradinput,0.1998147889971733,0.989710687178074
2YWP-A42,1337,nn,mean,MSE+UCN,1.0,gradinput,0.1560974940657615,0.994453980397371
2YWP-A42,1337,nn,mean,MSE+AC,1.0,gradinput,0.0860180296003818,0.998193223128346
4L23-X6K,1337,nn,mean,MSE,1.0,gradinput,1.0238815397024157,0.268366749057643
4L23-X6K,1337,nn,mean,MSE+UCN,1.0,gradinput,1.0236783921718595,0.0140617935306544
4L23-X6K,1337,nn,mean,MSE+AC,1.0,gradinput,0.8689662963151932,0.2636395398360763
4JZE-1NK,1337,nn,mean,MSE,1.0,gradinput,0.2357915788888931,0.995977787482968
4JZE-1NK,1337,nn,mean,MSE+UCN,1.0,gradinput,0.2862364202737808,0.987627809087008
4JZE-1NK,1337,nn,mean,MSE+AC,1.0,gradinput,0.3019514083862304,0.9955855431309292
2WEY-EV1,1337,nn,mean,MSE,1.0,gradinput,0.3474611788988113,0.96191114504817
2WEY-EV1,1337,nn,mean,MSE+UCN,1.0,gradinput,0.352171927690506,0.9508432515810736
2WEY-EV1,1337,nn,mean,MSE+AC,1.0,gradinput,0.2080778032541275,0.9817124252070012
3QAQ-QAQ,1337,nn,mean,MSE,1.0,gradinput,0.4175611212849617,0.9159918610396358
3QAQ-QAQ,1337,nn,mean,MSE+UCN,1.0,gradinput,0.375846579670906,0.9136908664181396
3QAQ-QAQ,1337,nn,mean,MSE+AC,1.0,gradinput,0.5184711068868637,0.875857310972975
3TJC-0TP,1337,nn,mean,MSE,1.0,gradinput,0.4591530412435531,0.996898683778518
3TJC-0TP,1337,nn,mean,MSE+UCN,1.0,gradinput,1.1085173785686493,0.9727234331640756
3TJC-0TP,1337,nn,mean,MSE+AC,1.0,gradinput,0.5415681749582291,0.995665393547465
2B52-D42,1337,nn,mean,MSE,1.0,gradinput,0.3214842677116394,0.9612614664760024
2B52-D42,1337,nn,mean,MSE+UCN,1.0,gradinput,0.3001979365944862,0.8843603128399665
2B52-D42,1337,nn,mean,MSE+AC,1.0,gradinput,0.3526793718338012,0.9542635271279551
4XT9-43V,1337,nn,mean,MSE,1.0,gradinput,0.2997398450970649,0.9301410422160208
4XT9-43V,1337,nn,mean,MSE+UCN,1.0,gradinput,0.5000505745410919,0.808778973994039
4XT9-43V,1337,nn,mean,MSE+AC,1.0,gradinput,0.7304041087627411,0.940308947038452
4TPT-35H,1337,nn,mean,MSE,1.0,gradinput,0.3787337969988584,0.7464775085318569
4TPT-35H,1337,nn,mean,MSE+UCN,1.0,gradinput,0.5696531683206558,0.6015201472883113
4TPT-35H,1337,nn,mean,MSE+AC,1.0,gradinput,0.3976709395647049,0.7598063468588498
2HYY-STI,1337,nn,mean,MSE+UCN,1.0,shap,0.4114074632525444,0.9043474856521962
2HYY-STI,1337,nn,mean,MSE,1.0,shap,0.5161745995283127,0.9359429526621682
2HYY-STI,1337,nn,mean,MSE+AC,1.0,shap,0.3943557441234588,0.9534142536867662
1NAX-IH5,1337,nn,mean,MSE+UCN,1.0,shap,0.945114716887474,0.9845591986856432
1NAX-IH5,1337,nn,mean,MSE,1.0,shap,0.8545242547988892,0.9938101868827
1NAX-IH5,1337,nn,mean,MSE+AC,1.0,shap,0.9997060671448708,0.9954660258603404
5A09-JJD,1337,nn,mean,MSE+UCN,1.0,shap,0.2038846984505653,0.9788430420184004
5A09-JJD,1337,nn,mean,MSE,1.0,shap,0.1804796531796455,0.9789929217695216
5A09-JJD,1337,nn,mean,MSE+AC,1.0,shap,0.0885047651827335,0.9965705630635756
1TFQ-998,1337,nn,mean,MSE+UCN,1.0,shap,0.2322826310992241,0.9683642870402728
1TFQ-998,1337,nn,mean,MSE,1.0,shap,0.2741127759218216,0.9735749021938578
1TFQ-998,1337,nn,mean,MSE+AC,1.0,shap,0.1330098807811737,0.9925462244410148
2Q8S-L92,1337,nn,mean,MSE+UCN,1.0,shap,1.0033482015132904,0.0
2Q8S-L92,1337,nn,mean,MSE,1.0,shap,0.4774557501077652,0.0
2Q8S-L92,1337,nn,mean,MSE+AC,1.0,shap,2.045752763748169,0.0
4WPF-3SN,1337,nn,mean,MSE+UCN,1.0,shap,0.3360612615942955,0.8583549706874454
4WPF-3SN,1337,nn,mean,MSE,1.0,shap,0.2138273455202579,0.8795293233053951
4WPF-3SN,1337,nn,mean,MSE+AC,1.0,shap,0.3306214213371277,0.7826343258205288
5DXU-5H5,1337,nn,mean,MSE+UCN,1.0,shap,0.1855634525418281,0.9730034972509408
5DXU-5H5,1337,nn,mean,MSE,1.0,shap,0.1821046099066734,0.9687680656911182
5DXU-5H5,1337,nn,mean,MSE+AC,1.0,shap,0.2425636053085327,0.9429920166600586
3SHY-5FO,1337,nn,mean,MSE+UCN,1.0,shap,0.7385882847011089,0.7243235601985535
3SHY-5FO,1337,nn,mean,MSE,1.0,shap,0.3033111020922661,0.9507818494769428
3SHY-5FO,1337,nn,mean,MSE+AC,1.0,shap,0.5188757106661797,0.8491863721365266
3VJC-ZGA,1337,nn,mean,MSE+UCN,1.0,shap,3.133904665708542,-0.0667976900086178
3VJC-ZGA,1337,nn,mean,MSE,1.0,shap,2.069525435566902,0.0193296987500291
3VJC-ZGA,1337,nn,mean,MSE+AC,1.0,shap,1.3810657262802124,0.056503362407578
2QU2-251,1337,nn,mean,MSE+UCN,1.0,shap,0.1627847701311111,0.9658673393657669
2QU2-251,1337,nn,mean,MSE,1.0,shap,0.3134583011269569,0.9728780597382972
2QU2-251,1337,nn,mean,MSE+AC,1.0,shap,0.2493669465184211,0.962016898422697
3NC9-TR3,1337,nn,mean,MSE+UCN,1.0,shap,0.3219448253512382,0.8905693084573009
3NC9-TR3,1337,nn,mean,MSE,1.0,shap,0.3080603778362274,0.9183728009358928
3NC9-TR3,1337,nn,mean,MSE+AC,1.0,shap,0.3107938319444656,0.9011959386344304
4WOT-3SG,1337,nn,mean,MSE+UCN,1.0,shap,0.748653769493103,0.4098331841812214
4WOT-3SG,1337,nn,mean,MSE,1.0,shap,0.8116151094436646,0.2524863303828809
4WOT-3SG,1337,nn,mean,MSE+AC,1.0,shap,0.8347731679677963,0.2754121818103724
3VV6-B00,1337,nn,mean,MSE+UCN,1.0,shap,0.3491595163941383,-0.404522683483362
3VV6-B00,1337,nn,mean,MSE,1.0,shap,0.3127527832984924,-0.2210625442896698
3VV6-B00,1337,nn,mean,MSE+AC,1.0,shap,0.1518488898873329,-0.0476665593454452
4QP7-363,1337,nn,mean,MSE+UCN,1.0,shap,0.5483048558235168,0.9628287035699008
4QP7-363,1337,nn,mean,MSE,1.0,shap,0.4886856749653816,0.5810457772536892
4QP7-363,1337,nn,mean,MSE+AC,1.0,shap,0.4998762086033821,0.7396432052470787
2J6M-AEE,1337,nn,mean,MSE+UCN,1.0,shap,0.5899229645729065,0.7972228849935821
2J6M-AEE,1337,nn,mean,MSE,1.0,shap,0.334240585565567,0.967362099155417
2J6M-AEE,1337,nn,mean,MSE+AC,1.0,shap,0.3448754176497459,0.9754992330476894
2OAG-DLI,1337,nn,mean,MSE+UCN,1.0,shap,0.2397400140762329,0.9367821618763152
2OAG-DLI,1337,nn,mean,MSE,1.0,shap,0.2554708309471607,0.9465197252994956
2OAG-DLI,1337,nn,mean,MSE+AC,1.0,shap,0.2083190754055977,0.962489655573716
4OBO-2QV,1337,nn,mean,MSE+UCN,1.0,shap,0.4484725892543793,0.9349868245579428
4OBO-2QV,1337,nn,mean,MSE,1.0,shap,0.1955568417906761,0.9688506087997876
4OBO-2QV,1337,nn,mean,MSE+AC,1.0,shap,0.1955670639872551,0.9713674183533124
3R43-ID8,1337,nn,mean,MSE+UCN,1.0,shap,0.3914728313684463,0.9206004675902376
3R43-ID8,1337,nn,mean,MSE,1.0,shap,0.2284275740385055,0.9525138040562176
3R43-ID8,1337,nn,mean,MSE+AC,1.0,shap,0.4802380502223968,0.8177593187035989
2FME-3QC,1337,nn,mean,MSE+UCN,1.0,shap,0.2505228891968727,0.9779200962116004
2FME-3QC,1337,nn,mean,MSE,1.0,shap,0.0740930009633302,0.9983048087410484
2FME-3QC,1337,nn,mean,MSE+AC,1.0,shap,0.1133327409625053,0.9945188035114184
1UHO-VDN,1337,nn,mean,MSE+UCN,1.0,shap,0.1155993081629276,0.9948109084468646
1UHO-VDN,1337,nn,mean,MSE,1.0,shap,0.2563489824533462,0.9921292929000766
1UHO-VDN,1337,nn,mean,MSE+AC,1.0,shap,0.1040786541998386,0.9955398384015536
3ARN-MSJ,1337,nn,mean,MSE+UCN,1.0,shap,0.3502683192491531,0.7931163389747293
3ARN-MSJ,1337,nn,mean,MSE,1.0,shap,0.2889005988836288,0.9808803234400324
3ARN-MSJ,1337,nn,mean,MSE+AC,1.0,shap,0.2898347377777099,0.871197388693391
1RHR-CNE,1337,nn,mean,MSE+UCN,1.0,shap,0.4747537970542907,0.9354410556721668
1RHR-CNE,1337,nn,mean,MSE,1.0,shap,0.3285242617130279,0.9624845813347278
1RHR-CNE,1337,nn,mean,MSE+AC,1.0,shap,0.3600058108568191,0.9612279611582104
4ZZI-1NS,1337,nn,mean,MSE+UCN,1.0,shap,0.536789208650589,0.774449561316312
4ZZI-1NS,1337,nn,mean,MSE,1.0,shap,0.2213724479079246,0.9693188848050596
4ZZI-1NS,1337,nn,mean,MSE+AC,1.0,shap,0.1595448292791843,0.9831277285844108
4XT9-43V,1337,nn,mean,MSE+UCN,1.0,shap,0.6372707337141037,0.7718037214043891
4XT9-43V,1337,nn,mean,MSE,1.0,shap,0.3341301381587982,0.9223286195094622
4XT9-43V,1337,nn,mean,MSE+AC,1.0,shap,0.3306855261325836,0.9515699742656688
4ZJW-4P1,1337,nn,mean,MSE+UCN,1.0,shap,0.150693655014038,0.9888952431201364
4ZJW-4P1,1337,nn,mean,MSE,1.0,shap,0.0814724005758762,0.997311498559
4ZJW-4P1,1337,nn,mean,MSE+AC,1.0,shap,0.1438525952398777,0.9963212954294904
830C-RS1,1337,nn,mean,MSE+UCN,1.0,shap,0.7481410950422287,0.9193736681192748
830C-RS1,1337,nn,mean,MSE,1.0,shap,0.6497412733733654,0.9409143975900114
830C-RS1,1337,nn,mean,MSE+AC,1.0,shap,0.6501330025494099,0.936633191301066
1TFT-997,1337,nn,mean,MSE+UCN,1.0,shap,0.5621263682842255,0.9863250091702958
1TFT-997,1337,nn,mean,MSE,1.0,shap,0.4681099206209183,0.996756499765203
1TFT-997,1337,nn,mean,MSE+AC,1.0,shap,0.4398317635059356,0.9979816951273364
2EUF-LQQ,1337,nn,mean,MSE+UCN,1.0,shap,0.2499616965651512,0.97752785022822
2EUF-LQQ,1337,nn,mean,MSE,1.0,shap,0.3263532221317291,0.9568017590213792
2EUF-LQQ,1337,nn,mean,MSE+AC,1.0,shap,0.233083926141262,0.9770783679520828
3KYR-038,1337,nn,mean,MSE+UCN,1.0,shap,0.2522457763552665,0.939801536287488
3KYR-038,1337,nn,mean,MSE,1.0,shap,0.2028765231370926,0.9886184989885652
3KYR-038,1337,nn,mean,MSE+AC,1.0,shap,0.1693082973361015,0.9926397493864126
3G6Z-A7T,1337,nn,mean,MSE+UCN,1.0,shap,0.2992962822318077,0.95733987537033
3G6Z-A7T,1337,nn,mean,MSE,1.0,shap,0.2764261290431022,0.9599342138714204
3G6Z-A7T,1337,nn,mean,MSE+AC,1.0,shap,0.2633479610085487,0.9712106328972944
2X6D-X6D,1337,nn,mean,MSE+UCN,1.0,shap,0.620216891169548,0.7409667791588995
2X6D-X6D,1337,nn,mean,MSE,1.0,shap,0.2667951583862304,0.9691940154853586
2X6D-X6D,1337,nn,mean,MSE+AC,1.0,shap,0.1473667249083519,0.9894045825042396
2TCL-RO4,1337,nn,mean,MSE+UCN,1.0,shap,1.2447114437818527,0.428489709429308
2TCL-RO4,1337,nn,mean,MSE,1.0,shap,0.8409944176673889,0.8423207884912758
2TCL-RO4,1337,nn,mean,MSE+AC,1.0,shap,0.8720913380384445,0.8726155159158662
4QHV-IXF,1337,nn,mean,MSE+UCN,1.0,shap,0.479363203048706,0.875043112688072
4QHV-IXF,1337,nn,mean,MSE,1.0,shap,0.3183764144778251,0.9379485403417048
4QHV-IXF,1337,nn,mean,MSE+AC,1.0,shap,0.4780628234148025,0.826935298602858
2YM8-YM8,1337,nn,mean,MSE+UCN,1.0,shap,0.2578844428062439,0.880926234705748
2YM8-YM8,1337,nn,mean,MSE,1.0,shap,0.1592091545462608,0.9710966757540058
2YM8-YM8,1337,nn,mean,MSE+AC,1.0,shap,0.188260979950428,0.966663697744404
3UFL-508,1337,nn,mean,MSE+UCN,1.0,shap,0.3254803568124771,0.9860216260251816
3UFL-508,1337,nn,mean,MSE,1.0,shap,0.5336908102035522,0.994882245203105
3UFL-508,1337,nn,mean,MSE+AC,1.0,shap,0.5779225826263428,0.8177620886368987
4IS9-LTF,1337,nn,mean,MSE+UCN,1.0,shap,0.3205075934529304,0.9870908660388644
4IS9-LTF,1337,nn,mean,MSE,1.0,shap,0.2735377252101898,0.9979984676209486
4IS9-LTF,1337,nn,mean,MSE+AC,1.0,shap,0.5009092390537262,0.9896290993541992
4LYN-1YG,1337,nn,mean,MSE+UCN,1.0,shap,0.3401375859975815,0.8971354767578801
4LYN-1YG,1337,nn,mean,MSE,1.0,shap,0.4458003416657448,0.8330819938749497
4LYN-1YG,1337,nn,mean,MSE+AC,1.0,shap,0.3771401196718216,0.8568556084691776
2F89-210,1337,nn,mean,MSE+UCN,1.0,shap,0.559909999370575,0.9251222549053064
2F89-210,1337,nn,mean,MSE,1.0,shap,0.6406558454036713,0.9160828377171708
2F89-210,1337,nn,mean,MSE+AC,1.0,shap,0.9811643958091736,0.9057158750574492
3AYK-CGS,1337,nn,mean,MSE+UCN,1.0,shap,0.4717489928007126,0.6757623686809833
3AYK-CGS,1337,nn,mean,MSE,1.0,shap,0.3437803834676742,0.7708318597241688
3AYK-CGS,1337,nn,mean,MSE+AC,1.0,shap,0.3397190645337105,0.7201928524660762
